TCGplayer Id,Product Line,Set Name,Product Name,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,My totals,My Store Price,Photo URL,Sold For ,Listed Where,Sold When,Where is it?,Sold For,Profit
9232505,Magic,Secrets of Strixhaven,Maelstrom Artisan (Extended Art),334,R,Near Mint Foil,0.41,,,,,1,0.41,,0.41,https://user-content.cardcastle.co/uploads/card_user/scanned_image/432b9dc2-ba77-4316-b8ad-3e849c89ffe9.jpg,,,,081826-2,,
8991276,Magic,Avatar: The Last Airbender,"Iroh, Tea Master (Extended Art)",381,R,Near Mint Foil,1.41,,,,,2,1.41,,1.41,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5bdc85e2-6c74-47ad-a6f4-94346b2f4650.jpg,,,,081826-2,,
8462131,Magic,Innistrad Remastered,Captivating Vampire,100,R,Near Mint Foil,4.08,,,,,1,4.08,,4.08,https://user-content.cardcastle.co/uploads/card_user/scanned_image/3dd5604d-5abd-483a-b971-fa23f8a04582.jpg,,,,081826-2,,
8038533,Magic,Bloomburrow,Hearthborn Battler,139,R,Near Mint Foil,0.34,,,,,1,0.34,,0.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/24379449-071a-4b53-934a-40d2842d9380.jpg,,,,081826-2,,
8870099,Magic,Marvel's Spider-Man,Swamp (0191),191,C,Near Mint Foil,0.63,,,,,1,0.63,,0.63,https://user-content.cardcastle.co/uploads/card_user/scanned_image/da0bef79-d9b0-4f75-b7cf-611dd1143528.jpg,,,,081826-2,,
6912395,Magic,Phyrexia: All Will Be One,Plains (267) - Full Art,267,C,Near Mint Foil,1.85,,,,,2,1.85,,1.85,https://user-content.cardcastle.co/uploads/card_user/scanned_image/53137143-b2ed-4555-94e0-429f3520c993.jpg,,,,081826-2,,
6912475,Magic,Phyrexia: All Will Be One,Mountain (270) - Full Art,270,C,Near Mint Foil,1.68,,,,,1,1.68,,1.68,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5cb56d6b-f5c8-471d-b6a6-c4aab2fbfc9b.jpg,,,,081826-2,,
6912555,Magic,Phyrexia: All Will Be One,Island (268) - Full Art,268,C,Near Mint Foil,1.37,,,,,1,1.37,,1.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/77116134-e9c0-4524-a426-3357971b236c.jpg,,,,081826-2,,
8705769,Magic,Commander: FINAL FANTASY,Colossus Hammer,338,U,Near Mint Foil,,,,,,1,2.77,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/50607783-7ff5-4802-b094-a78efd8f904c.jpg,,,,081826-2,,
8706609,Magic,Commander: FINAL FANTASY,Brushland,377,R,Near Mint Foil,,,,,,1,1.18,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/315a98bd-2561-4f27-ae04-11061fd88fd7.jpg,,,,081826-2,,
8707509,Magic,Commander: FINAL FANTASY,Sungrass Prairie,428,R,Near Mint Foil,,,,,,1,0.35,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/59d7f905-cf59-4a6d-9b83-9373acd6925b.jpg,,,,081826-2,,
8707299,Magic,Commander: FINAL FANTASY,Rugged Prairie,417,R,Near Mint Foil,,,,,,1,1.1,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/33ad6e26-945e-4841-a314-a0379d9a246d.jpg,,,,081826-2,,
8704809,Magic,Commander: FINAL FANTASY,Harmonize,308,U,Near Mint Foil,,,,,,1,1.44,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/cfcb6300-362f-44a8-b346-445a6d84f3b4.jpg,,,,081826-2,,
8707479,Magic,Commander: FINAL FANTASY,Spire of Industry,426,R,Near Mint Foil,,,,,,1,3.3,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/51c6047c-9d5c-44e3-ad6e-49d941bd87c9.jpg,,,,081826-2,,
8705409,Magic,Commander: FINAL FANTASY,Sacred Peaks,418,C,Near Mint Foil,,,,,,1,0.37,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5952c0c2-c79f-4126-9bcf-662a47ba59b8.jpg,,,,081826-2,,
8707599,Magic,Commander: FINAL FANTASY,Sunscorched Divide,433,R,Near Mint Foil,,,,,,1,0.36,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ce16ba7b-0054-41d7-99d1-bbde5e6a6b43.jpg,,,,081826-2,,
8706669,Magic,Commander: FINAL FANTASY,Canopy Vista,378,R,Near Mint Foil,,,,,,1,0.52,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/84ff3f63-5861-4edd-ae8a-3ce0124042ad.jpg,$0.50,,8/21/2026,081826-2,,0.5
8706789,Magic,Commander: FINAL FANTASY,Clifftop Retreat,381,R,Near Mint Foil,,,,,,1,0.78,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/aba275b3-e74a-4926-a696-3f471994fa44.jpg,,,,081826-2,,
8707119,Magic,Commander: FINAL FANTASY,Furycalm Snarl,397,R,Near Mint Foil,,,,,,1,0.4,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2158c61d-62ff-4720-9010-0c72e68c8e29.jpg,,,,081826-2,,
8704989,Magic,Commander: FINAL FANTASY,Rampant Growth,313,C,Near Mint Foil,,,,,,1,1.83,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/33a5cb5f-7341-4f5c-8fcc-55917909b3b9.jpg,$0.81,,8/17/2026,081826-2,,0.81
7304049,Magic,Commander Masters,Commander's Sphere (Borderless),655,C,Near Mint Foil,0.81,,,,,1,0.81,,0.81,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c2d7b7a6-88aa-4d51-abaa-679a6b61da2e.jpg,,,,081826-2,,
7989674,Magic,Universes Beyond: Assassin's Creed,Rest in Peace,83,R,Near Mint Foil,0.65,,,,,2,0.65,,0.65,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2284309a-b8e0-4734-b3d3-a543327be8bf.jpg,,,,081826-2,,
8741980,Magic,FINAL FANTASY,"Balamb Garden, SeeD Academy (Borderless)",354,R,Near Mint Foil,2.01,,,,,1,2.01,,2.01,https://user-content.cardcastle.co/uploads/card_user/scanned_image/eb801694-3238-4a43-9494-14e2be1a9545.jpg,,,,081826-2,,
8990690,Magic,Avatar: The Last Airbender,Firebender Ascension (Borderless),312,R,Near Mint Foil,3.04,,,,,1,3.04,,3.04,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a18d5c56-4eb9-4347-b8b8-b628f5d9669a.jpg,,,,081826-2,,
8786623,Magic,Edge of Eternities,Forest (0266) (Borderless),266,C,Near Mint Foil,1.59,,,,,4,1.59,,1.59,https://user-content.cardcastle.co/uploads/card_user/scanned_image/016b8418-cd78-49f9-9adb-9a295d373b6d.jpg,,,,081826-2,,
8005240,Magic,Universes Beyond: Assassin's Creed,"Staff of Eden, Vault's Key",76,M,Near Mint Foil,2.78,,,,,1,2.78,,2.78,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7e103838-105d-4d64-a000-e3b46f8eb908.jpg,,,,081826-2,,
8786503,Magic,Edge of Eternities,Swamp (0264) (Borderless),264,C,Near Mint Foil,2.27,,,,,2,2.27,,2.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/605024c2-1211-4b27-a23e-11265ce36635.jpg,,,,081826-2,,
8835402,Magic,Edge of Eternities,Pinnacle Starcage,27,R,Near Mint Foil,0.36,,,,,1,0.36,,0.36,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ec348611-9375-4b8d-8b1f-0f15aed5f497.jpg,,,,081826-2,,
4464011,Magic,Core Set 2021,Speaker of the Heavens (Extended Art),347,R,Near Mint Foil,2.31,,,,,1,2.31,,2.31,https://user-content.cardcastle.co/uploads/card_user/scanned_image/01a84551-5a98-4f30-a487-abbf9803590b.jpg,,,,081826-2,,
8846341,Magic,Edge of Eternities,Lightstall Inquisitor (Extended Art),320,R,Near Mint Foil,1.1,,,,,1,1.1,,1.1,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f4977880-7dde-4bd0-a400-2b0e468f2fed.jpg,,,,081826-2,,
8207370,Magic,Duskmourn: House of Horror,Ghostly Dancers (Showcase),302,R,Near Mint Foil,0.62,,,,,1,0.62,,0.62,https://user-content.cardcastle.co/uploads/card_user/scanned_image/fe466738-dcc9-420c-a8cb-fd0a87601af5.jpg,,,,081826-2,,
5066650,Magic,Adventures in the Forgotten Realms,Guardian of Faith (Extended Art),362,R,Near Mint Foil,5.58,,,,,1,5.58,,5.58,https://user-content.cardcastle.co/uploads/card_user/scanned_image/85f3d29a-075c-45be-8f0e-c08701509b84.jpg,,,,081826-2,,
5251571,Magic,Unique and Miscellaneous Promos,Sigarda's Summons (VOW Bundle),404,R,Near Mint Foil,0.36,,,,,1,0.36,,0.36,https://user-content.cardcastle.co/uploads/card_user/scanned_image/bab042a1-f809-44c7-b98e-b8a09ff32148.jpg,,,,081826-2,,
9004057,Magic,Avatar: The Last Airbender: Eternal-Legal,Fire Nation Occupation (Extended Art),187,R,Near Mint Foil,1.24,,,,,1,1.24,,1.24,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4c1fbf09-728d-4cba-abe6-dbb4da5952d6.jpg,,,,081826-2,,
8975286,Magic,Avatar: The Last Airbender,Day of Black Sun,94,R,Near Mint Foil,1.54,,,,,1,1.54,,1.54,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ac7ec37b-87f4-4aa6-98dd-55970d366c03.jpg,,,,081826-2,,
8884295,Magic,Avatar: The Last Airbender,"Sokka, Bold Boomeranger (Extended Art)",383,R,Near Mint Foil,0.74,,,,,1,0.74,,0.74,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a8958fa3-8907-45d1-9eb7-367058294009.jpg,,,,081826-2,,
8101463,Magic,Mystery Booster 2 Playtest Cards,Muraganda Eldrazi,519,R,Near Mint,0.21,,,,,1,0.21,,0.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/29f1f8c4-8a90-40c2-aeaf-199beaa6dd83.jpg,,,,081826-2,,
8101813,Magic,Mystery Booster 2 Playtest Cards,"Chea, Friend to Maybe Too Many",591,R,Near Mint,0.35,,,,,1,0.35,,0.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/dcc4ee30-a722-4070-932a-79fb873a91a9.jpg,,,,081826-2,,
8101848,Magic,Mystery Booster 2 Playtest Cards,"Pokey, the Scallywagg",600,R,Near Mint,0.24,,,,,1,0.24,,0.24,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d5a5f6e1-e5ff-4785-9ead-b861fc908baa.jpg,,,,081826-2,,
1249893,Magic,From the Vault: Annihilation,Martial Coup,9,M,Near Mint Foil,0.69,,,,,1,0.69,,0.69,https://user-content.cardcastle.co/uploads/card_user/scanned_image/64c7a235-9223-423d-aedc-3f8783a9a5be.jpg,,,,081826-2,,
8990630,Magic,Avatar: The Last Airbender,The Unagi of Kyoshi Island (Borderless),319,R,Near Mint Foil,5.07,,,,,1,5.07,,5.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4703ad5a-e39a-4723-bf2b-8b7b6ebb2158.jpg,,,,081826-2,,
8331495,Magic,Foundations,"Krenko, Mob Boss",204,R,Near Mint Foil,3.18,,,,,1,3.18,,3.18,https://user-content.cardcastle.co/uploads/card_user/scanned_image/29200e95-0822-4480-b4d7-bc2d839f09e3.jpg,,,,081826-2,,
8979867,Magic,Avatar: The Last Airbender: Eternal-Legal,Lifelong Friendship - Eladamri's Call (Borderless),48,M,Near Mint Foil,15.46,,,,,1,15.46,,15.46,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2de55f7e-089b-4728-bf66-dce88ffc368d.jpg,,,,081826-2,,
9006012,Magic,Avatar: The Last Airbender,South Pole Voyager,35,R,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/fa83ef65-9c53-4bda-9a0c-b218e7daf5b6.jpg,,,,081826-2,,
9207017,Magic,Secrets of Strixhaven,Exhibition Tidecaller,48,R,Near Mint Foil,0.52,,,,,1,0.52,,0.52,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4a0390d4-9dbc-4b26-a74e-27523c797f55.jpg,,,,081826-2,,
9243191,Magic,Secrets of Strixhaven,Stirring Hopesinger (Extended Art),314,R,Near Mint Foil,0.82,,,,,1,0.82,,0.82,https://user-content.cardcastle.co/uploads/card_user/scanned_image/70a92feb-641d-44d5-ba37-0bc7c8c2d64a.jpg,,,,081826-2,,
9242619,Magic,Secrets of Strixhaven,Vicious Rivalry (Extended Art),359,R,Near Mint Foil,0.47,,,,,1,0.47,,0.47,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1f20ff01-2f5b-4814-bdbd-83f205756451.jpg,,,,081826-2,,
9204057,Magic,Secrets of Strixhaven,The Dawning Archaic,1,M,Near Mint Foil,1.62,,,,,1,1.62,,1.62,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7be7c1aa-0c4c-48af-9350-e8963882cd56.jpg,,,,081826-2,,
9000036,Magic,Avatar: The Last Airbender: Eternal-Legal,"Chong and Lily, Nomads",113,R,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c31e709f-b853-4789-ae5e-5f5fdd9afe22.jpg,,,,081826-2,,
8634033,Magic,Tarkir: Dragonstorm,Avenger of the Fallen (Borderless),337,R,Near Mint Foil,0.88,,,,,1,0.88,,0.88,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6502f27f-19e4-4c09-9f25-b8a531bd34e6.jpg,,,,081826-2,,
4647871,Magic,Commander Legends,Plague Reaver,143,R,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/204c5250-a5b8-45bf-ab2c-4e8bfe09ac59.jpg,,,,081826-2,,
7515169,Magic,The Lost Caverns of Ixalan,Terror Tide,127,R,Near Mint Foil,0.36,,,,,1,0.36,,0.36,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ba7a0a4a-9eeb-4ea0-8861-76e7b0b6a1b6.jpg,,,,081826-2,,
4570552,Magic,Zendikar Rising,Skyclave Shade,125,R,Near Mint Foil,0.26,,,,,1,0.26,,0.26,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e4d8180f-4913-4314-b616-acf5e879e245.jpg,,,,081826-2,,
5604364,Magic,Commander Legends: Battle for Baldur's Gate,Cultist of the Absolute,123,R,Near Mint Foil,0.66,,,,,1,0.66,,0.66,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f035f98b-0bb6-4943-9485-f071752b7d79.jpg,,,,081826-2,,
9004007,Magic,Avatar: The Last Airbender: Eternal-Legal,Desperate Plea (Extended Art),185,R,Near Mint Foil,0.85,,,,,1,0.85,,0.85,https://user-content.cardcastle.co/uploads/card_user/scanned_image/90ed0df6-8884-40a0-8971-5d5a245f6a43.jpg,,,,081826-2,,
8980522,Magic,Avatar: The Last Airbender,Foggy Swamp Visions (Showcase),339,R,Near Mint Foil,0.84,,,,,1,0.84,,0.84,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5cd49359-4d56-487c-b2b1-5f5fbcddb996.jpg,,,,081826-2,,
8994733,Magic,Avatar: The Last Airbender,Raven Eagle (Borderless),324,R,Near Mint Foil,0.89,,,,,2,0.89,,0.89,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2910b707-f5ee-4ec6-939f-c6f5230a1301.jpg,,,,081826-2,,
8836384,Magic,Edge of Eternities,Sledge-Class Seedship,208,R,Near Mint Foil,0.35,,,,,1,0.35,,0.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4cd657e4-d2ad-4d61-afa4-7e766738cd3e.jpg,,,,081826-2,,
9066089,Magic,Lorwyn Eclipsed,Glen Elendra's Answer,52,M,Near Mint Foil,1.74,,,,,1,1.74,,1.74,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b5204136-f88e-410f-85b6-8f72c93e285d.jpg,,,,081826-2,,
1240181,Magic,Duel Decks: Speed vs. Cunning,Arcanis the Omnipotent,42,M,Near Mint Foil,0.45,,,,,1,0.45,,0.45,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8d5f23a3-405b-43fb-a9b3-ec137edddf02.jpg,,,,081826-2,,
9414368,Magic,The Hobbit,Supper for Spiders,86,R,Near Mint Foil,0.47,,,,,1,0.47,,0.47,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2720b058-69a6-4fee-8a01-f63781bdd2e7.jpg,,,,081826-2,,
7675227,Magic,Murders at Karlov Manor,Sharp-Eyed Rookie (Showcase),353,R,Near Mint Foil,0.23,,,,,1,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/60171095-03c6-48d9-bb83-2231523523b0.jpg,,,,081826-2,,
8725180,Magic,FINAL FANTASY,Serah Farron,240,R,Near Mint Foil,1.12,,,,,1,1.12,,1.12,https://user-content.cardcastle.co/uploads/card_user/scanned_image/463b7c69-a70f-4822-8b01-79158f717bd8.jpg,$0.50,,8/21/2026,081826-2,,-0.06
8883990,Magic,Avatar: The Last Airbender,"Sokka, Bold Boomeranger",240,R,Near Mint Foil,0.34,,,,,1,0.34,,0.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7874c647-52ed-4a76-8f38-c0801bf9fc94.jpg,,,,081826-2,,
7934129,Magic,Commander: Modern Horizons 3,Disa the Restless,1,M,Near Mint Foil,0.23,,,,,1,0.23,,0.23,https://user-content.cardcastle.co/uploads/card_user/scanned_image/22c04ded-d473-4b0e-b40a-f235c31c341a.jpg,,,,081826-2,,
8166704,Magic,Duskmourn: House of Horror,The Swarmweaver (0236),236,R,Near Mint Foil,0.4,,,,,1,0.4,,0.4,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4d33098b-c454-4237-bf50-57d80b922f1f.jpg,,,,081826-2,,
8208635,Magic,Duskmourn: House of Horror,Marina Vendrell,221,R,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/66b6f956-49e6-4493-8e0a-4d020e4e9e0c.jpg,,,,081826-2,,
8913213,Magic,Marvel's Spider-Man,Superior Spider-Man (Extended Art),275,R,Near Mint Foil,3.96,,,,,1,3.96,,3.96,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0e956dc0-5e8b-4778-a72c-cf5cce5c2ab2.jpg,,,,081826-2,,
8870854,Magic,Marvel's Spider-Man,Kraven's Last Hunt,105,R,Near Mint Foil,0.28,,,,,1,0.28,,0.28,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a9226a99-9669-4e6a-a12c-26c3337c8578.jpg,,,,081826-2,,
7523810,Magic,The Lost Caverns of Ixalan,Echoing Deeps,271,R,Near Mint Foil,1.16,,,,,1,1.16,,1.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7574d08c-9339-4377-bd77-d3a0efc097bd.jpg,,,,081826-2,,
8395171,Magic,Innistrad Remastered,Huntmaster of the Fells,241,R,Near Mint Foil,0.59,,,,,1,0.59,,0.59,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7f83ced0-4c90-439f-b9eb-68493e261e55.jpg,,,,081826-2,,
8981972,Magic,Avatar: The Last Airbender,Diligent Zookeeper (Borderless),327,R,Near Mint Foil,0.59,,,,,1,0.59,,0.59,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b2edd9b1-d8b4-49d8-8ddd-401f41a5eead.jpg,,,,081826-2,,
8993033,Magic,Avatar: The Last Airbender: Eternal-Legal,Searing Blood (Borderless),35,M,Near Mint Foil,1.77,,,,,1,1.77,,1.77,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f0ce6e61-442e-4b82-b4f8-a7db8ab71175.jpg,,,,081826-2,,
8883930,Magic,Avatar: The Last Airbender,"Katara, Water Tribe's Hope",231,R,Near Mint Foil,0.67,,,,,1,0.67,,0.67,https://user-content.cardcastle.co/uploads/card_user/scanned_image/00507a00-61e0-406a-b3a9-729425dabb6d.jpg,,,,081826-2,,
8977132,Magic,Avatar: The Last Airbender,The Last Agni Kai (Borderless),314,R,Near Mint Foil,4.32,,,,,1,4.32,,4.32,https://user-content.cardcastle.co/uploads/card_user/scanned_image/883656c1-fee4-432c-bbee-8e1c12d28201.jpg,,,,081826-2,,
8992641,Magic,Avatar: The Last Airbender,Elemental Teachings,178,R,Near Mint Foil,0.45,,,,,1,0.45,,0.45,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7834aabd-3f33-4071-aeb5-5feb64324f8f.jpg,,,,081826-2,,
4289536,Magic,Theros Beyond Death,Treacherous Blessing,117,R,Near Mint Foil,0.41,,,,,1,0.41,,0.41,https://user-content.cardcastle.co/uploads/card_user/scanned_image/3f90bf5a-f05a-44a7-a947-ea7124aad843.jpg,,,,081826-2,,
8721034,Magic,FINAL FANTASY: Through the Ages,"Vayne Carudas Solidor - Fynn, the Fangbearer (Showcase)",46,U,Near Mint Foil,0.42,,,,,1,0.42,,0.42,https://user-content.cardcastle.co/uploads/card_user/scanned_image/43bdcad9-4b8a-41da-9665-c58e60fd2c33.jpg,,,,081826-2,,
8976712,Magic,Avatar: The Last Airbender,Ran and Shaw (Borderless),325,R,Near Mint Foil,1.52,,,,,1,1.52,,1.52,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d1de2d0e-3f5a-4852-9a9b-8648f5713b1f.jpg,,,,081826-2,,
8707029,Magic,Commander: FINAL FANTASY,Fortified Village,396,R,Near Mint Foil,,,,,,1,,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/53b62da1-fa51-4114-b80b-c1ea2305a8b8.jpg,$0.50,,,081826-2,,0.5
8216773,Magic,Duskmourn: House of Horror,Marina Vendrell's Grimoire,64,R,Near Mint Foil,0.34,,,,,1,0.34,,0.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/706695c2-dcb5-4500-ba85-450b96fcaf1a.jpg,,,,081826-2,,
8802900,Magic,Edge of Eternities,Emissary Escort,56,R,Near Mint Foil,0.27,,,,,1,0.27,,0.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/53db6792-7051-479e-80f6-5fe397ccddda.jpg,,,,081826-2,,
TCGplayer Id,Product Line,Set Name,Product Name,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,My Store Reserve Quantity,My Store Price,Photo URL,,,,081826-2,,
8882593,Magic,Avatar: The Last Airbender,"Yue, the Moon Spirit (Showcase)",338,R,Near Mint Foil,1.94,,,,,1,1.94,,1.94,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b69b10b4-494e-4b2a-a32c-a58fa9cbdb5c.jpg,,,,081826-2,,
8994673,Magic,Avatar: The Last Airbender,Raven Eagle,116,R,Near Mint Foil,0.38,,,,,1,0.38,,0.38,https://user-content.cardcastle.co/uploads/card_user/scanned_image/67d3b776-3aff-4012-a696-0b542863b141.jpg,,,,081826-2,,
8980017,Magic,Avatar: The Last Airbender,"Sokka, Tenacious Tactician (Showcase)",352,R,Near Mint Foil,2.24,,,,,1,2.24,,2.24,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d4fc0adb-f452-4f72-aa1e-56da665e4b29.jpg,,,,081826-2,,
9004542,Magic,Avatar: The Last Airbender: Eternal-Legal,Bison Whistle (Extended Art),202,R,Near Mint Foil,0.31,,,,,1,0.31,,0.31,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9848d91a-866c-48a4-9415-3a0532b7cb5e.jpg,,,,081826-2,,
8990570,Magic,Avatar: The Last Airbender,Firebender Ascension,137,R,Near Mint Foil,1.26,,,,,2,1.26,,1.26,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f30399b3-6b31-4df8-a267-854ad7e8c951.jpg,,,,081826-2,,
9005006,Magic,Avatar: The Last Airbender,Earthen Ally (Extended Art),377,R,Near Mint Foil,0.36,,,,,1,0.36,,0.36,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ef158744-0d5f-47a7-a19a-f7600f6c3e56.jpg,,,,081826-2,,
8977377,Magic,Avatar: The Last Airbender: Eternal-Legal,Fiery Confluence,165,R,Near Mint Foil,3.16,,,,,2,3.16,,3.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/3edbdf57-03d5-4a56-bdbd-dd7a6f184fec.jpg,,,,081826-2,,
8979197,Magic,Avatar: The Last Airbender,"Iroh, Grand Lotus (Showcase)",349,R,Near Mint Foil,4.26,,,,,1,4.26,,4.26,https://user-content.cardcastle.co/uploads/card_user/scanned_image/898e134f-da09-4d32-a11b-32c68f3819e5.jpg,,,,081826-2,,
9006758,Magic,Avatar: The Last Airbender,Meteor Sword,258,U,Near Mint Foil,0.43,,,,,1,0.43,,0.43,https://user-content.cardcastle.co/uploads/card_user/scanned_image/286593f0-2913-493d-845d-bed67717b802.jpg,,,,081826-2,,
,Magic,Commander Masters,Scytheclaw,615,R,Near Mint Foil,,,,,,1,,,,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a00d32ed-045f-4206-bef9-7314681b1241.jpg,,,,081826-2,,
8979557,Magic,Avatar: The Last Airbender,"Sokka, Tenacious Tactician",242,R,Near Mint Foil,0.67,,,,,2,0.67,,0.67,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ec5c6f68-d686-4dcf-85ed-f1fc5ebd98d3.jpg,,,,081826-2,,
8978837,Magic,Avatar: The Last Airbender,Fire Lord Azula,220,R,Near Mint Foil,2.02,,,,,1,2.02,,2.02,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e2a6b9de-1df5-40be-8518-fdc82ffe6068.jpg,,,,081826-2,,
8921168,Magic,Marvel's Spider-Man,"Arachne, Psionic Weaver",2,R,Near Mint Foil,0.37,,,,,2,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f4982396-0f8c-4760-bffa-1afa69557650.jpg,,,,081826-2,,
8694480,Magic,FINAL FANTASY,"Jill, Shiva's Dominant (Borderless)",378,R,Near Mint Foil,4.82,,,,,1,4.82,,4.82,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8c774e70-e191-41ed-9224-24e06b4cd75d.jpg,,,,081826-2,,
8208300,Magic,Duskmourn: House of Horror,Waltz of Rage,165,R,Near Mint Foil,0.37,,,,,1,0.37,,0.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a2c595d0-d3c6-4c70-af7b-d62856a96fd0.jpg,,,,081826-2,,
8736126,Magic,FINAL FANTASY,"Vaan, Street Thief (Borderless)",390,R,Near Mint Foil,1.43,,,,,1,1.43,,1.43,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a73d72d9-ecbd-4ec8-966c-11f340efc14e.jpg,,,,081826-2,,
9004502,Magic,Avatar: The Last Airbender: Eternal-Legal,Storm of Memories (Extended Art),199,R,Near Mint Foil,1.64,,,,,1,1.64,,1.64,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d89ac29e-6ed8-47b1-8143-1d91b5c75b4e.jpg,,,,081826-2,,
7165240,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,"Eomer, Marshal of Rohan",120,R,Near Mint Foil,1.13,,,,,1,1.13,,1.13,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a68dd5ae-8be4-44b3-996a-b8a6f73fbccc.jpg,,,,081826-2,,
8999576,Magic,Avatar: The Last Airbender: Eternal-Legal,"Suki, Kyoshi Captain (Extended Art)",175,R,Near Mint Foil,0.69,,,,,1,0.69,,0.69,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9a640a9c-3092-47e0-ab30-15bd38091ccb.jpg,,,,081826-2,,
